time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel
339.322	1.92474	-4.49447	-0.000515728	0.000295943	0.674952	0.737862	0.0300656	0.220139
339.521	1.92606	-4.48958	-0.000527315	0.000309227	0.686154	0.727456	0.0270813	0.240416
339.721	1.9286	-4.48511	-0.000475153	0.000293181	0.69713	0.716945	0.0254875	0.193083
339.921	1.93144	-4.48102	-0.000485855	0.000341446	0.70721	0.707003	0.0242706	0.175407
340.122	1.93371	-4.47756	-0.000498544	0.000335005	0.719609	0.694379	0.0207692	0.235547
340.321	1.93192	-4.47384	-0.000458675	0.000309268	0.729515	0.683964	0.0205212	0.167493
340.521	1.93155	-4.47043	-0.000509412	0.000308838	0.738165	0.67462	0.0202002	0.180225
340.721	1.93281	-4.46724	-0.000458474	0.000226989	0.745502	0.666503	0.0202187	0.146313
340.921	1.93687	-4.46865	-0.000343344	0.000140023	0.755761	0.654847	0.0167982	0.174545
341.121	1.93874	-4.46668	-0.000411229	0.00014057	0.763863	0.645378	0.0162014	0.161219
341.321	1.93975	-4.46478	-0.00035841	0.000200151	0.768557	0.639781	0.0161712	0.135283
341.521	1.93912	-4.46237	-0.000478828	0.000182881	0.777336	0.629086	0.0130753	0.206329
341.721	1.94068	-4.46023	-0.000501947	0.000215668	0.785532	0.61882	0.0127726	0.167483
341.921	1.94202	-4.45808	-0.000342748	0.000156992	0.792705	0.609605	0.012857	0.146019
342.121	1.94168	-4.45571	-0.000194528	6.04996e-05	0.798444	0.60207	0.0128178	0.112624
342.321	1.94246	-4.45372	-9.27047e-05	5.93566e-05	0.803183	0.595733	0.0127289	0.100738
342.521	1.94351	-4.45202	-0.000337743	8.493e-05	0.81068	0.58549	0.00964353	0.179292
342.721	1.94388	-4.45218	-0.000379477	3.43059e-05	0.816124	0.577877	0.00959485	0.141685
342.921	1.94457	-4.45047	-7.01331e-05	6.32437e-05	0.821412	0.570336	0.00989216	0.136571
343.121	1.94397	-4.44838	-4.23707e-05	3.90247e-05	0.826848	0.562426	0.0100953	0.135517
343.321	1.94366	-4.44659	-2.26718e-05	4.38665e-05	0.831475	0.555562	0.0100753	0.10786
343.521	1.94375	-4.44531	-0.000273829	7.8164e-05	0.837811	0.545961	0	0.269618
343.721	1.94824	-4.44497	-0.000669012	8.28135e-05	0.848823	0.528676	0	0.255591
343.921	1.94952	-4.4439	-0.000573229	0.000166265	0.856194	0.516654	0.00671289	0.268316
344.121	1.9512	-4.44172	-0.000593203	0.000166526	0.865772	0.500438	0	0.253186
344.321	1.94981	-4.44246	-0.000377514	3.8229e-05	0.87442	0.48517	0.0260006	0.264819
344.521	1.95046	-4.43729	-0.000505973	7.61628e-05	0.883029	0.469319	0.0184057	0.257732
344.721	1.95165	-4.43396	-0.000527277	9.43867e-05	0.890753	0.454486	0	0.216168
344.921	1.95483	-4.43471	-0.000261421	6.2352e-05	0.896873	0.442289	0	0.201353
345.121	1.95665	-4.43381	-0.000126788	2.01264e-05	0.903315	0.428977	0	0.197047
345.321	1.95817	-4.43291	-5.69166e-05	8.54089e-06	0.909385	0.415955	0	0.191601
345.521	1.96013	-4.42708	-0.000104962	-2.24387e-06	0.915635	0.40201	0	0.170529
345.721	1.96107	-4.42621	0.000101473	1.37064e-05	0.920716	0.390234	0	0.165214
345.921	1.96146	-4.42556	9.81732e-05	4.71409e-06	0.92563	0.378431	0	0.161801
346.121	1.96395	-4.42753	0.000123794	-8.02597e-06	0.930158	0.367161	0	0.141285
346.321	1.96426	-4.42697	0.000173542	-1.7343e-05	0.934248	0.356624	0	0.133469
346.521	1.96439	-4.42656	0.000125415	-1.64214e-05	0.937204	0.348782	0	0.132852
346.721	1.9663	-4.42419	0.000138524	-1.32453e-05	0.941245	0.337724	0	0.128144
346.921	1.9667	-4.42345	0.000141053	-7.93387e-06	0.944549	0.328371	0.00429154	0.1218
347.121	1.96627	-4.42271	0.000140213	-8.5295e-06	0.94766	0.319281	0	0.11642
347.321	1.96326	-4.41967	0.000186081	-3.62275e-05	0.950262	0.311452	0	0.106079
347.522	1.96326	-4.41939	0.000181727	-2.64184e-05	0.953079	0.302723	0	0.100167
347.721	1.96327	-4.41922	0.00010067	-4.69115e-05	0.95573	0.294246	0	0.109683
347.921	1.96418	-4.42112	0.000118575	-5.07629e-05	0.957681	0.287832	0	0.101194
348.121	1.96325	-4.42015	4.49246e-05	1.52622e-05	0.960219	0.279248	0.0203292	0.113806
348.321	1.96071	-4.41834	4.05892e-05	-6.01723e-05	0.962789	0.270253	0.00761786	0.101441
348.521	1.95946	-4.41705	-5.00722e-05	-2.9406e-06	0.964965	0.262379	0.0193461	0.101942
348.721	1.95966	-4.41675	0.000148895	-1.01557e-05	0.967055	0.254566	0	0.104905
348.921	1.95971	-4.41649	0.000144481	1.21675e-07	0.968661	0.248386	0	0.105691
349.121	1.96117	-4.41647	0.00012734	-3.24676e-06	0.970367	0.241637	0.00855239	0.1065
349.321	1.96065	-4.41547	0.000124565	-2.54107e-05	0.972281	0.233815	0.00879694	0.101857
349.521	1.96044	-4.41829	0.000162684	-3.8619e-05	0.974334	0.225106	0	0.104728
