time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel	controller_flag
269.836	2.76511	4.44012	-0.000484981	-0.0399882	0.00115924	0.999199	0.202095	0.00692128	2
270.036	2.80499	4.44021	-0.000436503	-0.038669	0.00123399	0.999251	0.201043	0.0529459	2
270.235	2.85507	4.4439	-0.000281597	-0.0373517	0.00477374	0.999291	0.204341	-0.0671399	2
270.435	2.89512	4.44412	-0.000300292	-0.0360548	0.00302795	0.999345	0.201829	0.0294424	2
270.635	2.93507	4.4444	-0.000277175	-0.034749	0.00330953	0.999391	0.201961	0.0411661	2
270.835	2.98583	4.44322	-0.000190906	-0.0334471	0.00515751	0.999427	0.20281	-0.00667083	2
271.035	3.02595	4.44358	-0.000194396	-0.0321609	0.00414944	0.999474	0.202265	0.00338746	2
271.235	3.0659	4.44391	-0.000148216	-0.0308631	0.00420953	0.999515	0.202648	0.00824399	2
271.435	3.09783	4.44169	-0.000197696	-0.0295671	0.00148756	0.999562	0.203344	0.010642	2
271.635	3.12788	4.44179	-0.000184494	-0.0285614	0.00152427	0.999591	0.214116	0.170499	2
271.836	3.17018	4.44242	0.000163525	-0.027351	0.0101783	0.999574	0.215081	0.158527	2
272.035	3.2306	4.46935	0.000405665	-0.0261671	0.0192969	0.999471	0.216096	0.129851	2
272.236	3.27353	4.47142	0.000616847	-0.0249962	0.0280441	0.999294	0.219215	0.0452229	2
272.435	3.3163	4.4558	0.000731434	-0.0238986	0.0339318	0.999138	0.217949	0.0736156	2
272.636	3.35951	4.45879	0.000832471	-0.0227656	0.03889	0.998984	0.221259	-0.0124707	2
272.839	3.40296	4.46194	0.000874989	-0.0216507	0.0415359	0.998902	0.222638	-0.0537239	2
273.035	3.43989	4.46258	0.000819239	-0.0205578	0.0410861	0.998944	0.222792	-0.0584052	2
273.235	3.48345	4.46551	0.00039911	-0.0195278	0.0263968	0.999461	0.22884	-0.463686	2
273.435	3.52695	4.46629	-0.000126454	-0.0185608	-0.00289083	0.999824	0.221438	-0.405634	2
273.635	3.56454	4.46052	-0.000497091	-0.0175514	-0.0257132	0.999515	0.221284	-0.404069	2
273.835	3.60654	4.45718	-0.000839387	-0.0165257	-0.0499938	0.998612	0.215492	-0.314405	2
